id,bank,close_price,high_price,history,low_price,open_price,volume
893,"BIST Bankalar",0,0,"Aug 4, 2024",0,0,0
894,"BIST Bankalar",13699,14009,"Aug 5, 2024",13241.7,13377.7,0
895,"BIST Bankalar",13456.4,14111.6,"Aug 6, 2024",13454.2,14079.9,0
896,"BIST Bankalar",13441.2,13749.9,"Aug 7, 2024",13309.5,13587.3,0
897,"BIST Bankalar",13402.4,13589.9,"Aug 8, 2024",13331.9,13453.2,0
898,"BIST Bankalar",12808.6,13607.6,"Aug 9, 2024",12807.4,13506,0
899,"BIST Bankalar",0,0,"Aug 10, 2024",0,0,0
900,"BIST Bankalar",0,0,"Aug 11, 2024",0,0,0
901,"BIST Bankalar",12947.8,13148.9,"Aug 12, 2024",12826.7,12919.8,0
902,"BIST Bankalar",13303.8,13303.8,"Aug 13, 2024",12831.2,12951.3,0
903,"BIST Bankalar",13193.4,13419.2,"Aug 14, 2024",13145.9,13380.1,0
904,"BIST Bankalar",13562.1,13589.6,"Aug 15, 2024",13194,13301.1,0
905,"BIST Bankalar",13261.2,13658.4,"Aug 16, 2024",13261.2,13629.5,0
906,"BIST Bankalar",0,0,"Aug 17, 2024",0,0,0
907,"BIST Bankalar",0,0,"Aug 18, 2024",0,0,0
908,"BIST Bankalar",13791.7,13821,"Aug 19, 2024",13225.6,13309.6,0
909,"BIST Bankalar",13816.3,13968.6,"Aug 20, 2024",13683.3,13732.9,0
910,"BIST Bankalar",13737.3,14067,"Aug 21, 2024",13705.2,13789.4,0
911,"BIST Bankalar",13932.1,14083.2,"Aug 22, 2024",13712.3,13839.8,0
912,"BIST Bankalar",13528.4,13985.4,"Aug 23, 2024",13420.3,13920.9,0
913,"BIST Bankalar",0,0,"Aug 24, 2024",0,0,0
914,"BIST Bankalar",0,0,"Aug 25, 2024",0,0,0
915,"BIST Bankalar",13628.6,13909.9,"Aug 26, 2024",13405.9,13654.3,0
916,"BIST Bankalar",13819.4,13842.4,"Aug 27, 2024",13505,13633.7,0
917,"BIST Bankalar",13686.5,13877.3,"Aug 28, 2024",13612.1,13832.1,0
918,"BIST Bankalar",13716.9,13902.2,"Aug 29, 2024",13469,13662.8,0
919,"BIST Bankalar",14636.9,15276.3,"Jul 1, 2024",14464.6,15249.4,0
920,"BIST Bankalar",14865.5,14865.5,"Jul 2, 2024",14530.6,14668.5,0
921,"BIST Bankalar",15527.9,15545,"Jul 3, 2024",14893.6,14948.7,0
922,"BIST Bankalar",15688.4,15840.2,"Jul 4, 2024",15340,15567.3,0
923,"BIST Bankalar",15553.8,15832.9,"Jul 5, 2024",15354.1,15707.1,0
924,"BIST Bankalar",0,0,"Jul 6, 2024",0,0,0
925,"BIST Bankalar",0,0,"Jul 7, 2024",0,0,0
926,"BIST Bankalar",15681.7,15841.4,"Jul 8, 2024",15536.2,15617.5,0
927,"BIST Bankalar",15184.9,15721.7,"Jul 9, 2024",15145.5,15713.9,0
928,"BIST Bankalar",15004.6,15215,"Jul 10, 2024",14821.4,15206.5,0
929,"BIST Bankalar",15691.4,15697.2,"Jul 11, 2024",15194.2,15196.6,0
930,"BIST Bankalar",15828.1,15979.5,"Jul 12, 2024",15579.3,15657.2,0
931,"BIST Bankalar",0,0,"Jul 13, 2024",0,0,0
932,"BIST Bankalar",0,0,"Jul 14, 2024",0,0,0
933,"BIST Bankalar",0,0,"Jul 15, 2024",0,0,0
934,"BIST Bankalar",16158.4,16271.1,"Jul 16, 2024",15871.2,15918,0
935,"BIST Bankalar",16045.1,16165.1,"Jul 17, 2024",15829.2,16165.1,0
936,"BIST Bankalar",16023.5,16310,"Jul 18, 2024",15922.4,16164.1,0
937,"BIST Bankalar",16148.7,16282.4,"Jul 19, 2024",15923.7,15971.7,0
938,"BIST Bankalar",0,0,"Jul 20, 2024",0,0,0
939,"BIST Bankalar",0,0,"Jul 21, 2024",0,0,0
940,"BIST Bankalar",15920.9,16180.5,"Jul 22, 2024",15834.5,16044.5,0
941,"BIST Bankalar",15614.6,15929.8,"Jul 23, 2024",15360.7,15929.8,0
942,"BIST Bankalar",15371,15633,"Jul 24, 2024",15365.8,15591.6,0
943,"BIST Bankalar",15004,15436.1,"Jul 25, 2024",14948.1,15318.2,0
944,"BIST Bankalar",15066.7,15196.7,"Jul 26, 2024",14955.4,15040.7,0
945,"BIST Bankalar",0,0,"Jul 27, 2024",0,0,0
946,"BIST Bankalar",0,0,"Jul 28, 2024",0,0,0
947,"BIST Bankalar",14942.5,15214.9,"Jul 29, 2024",14877.1,14891.5,0
948,"BIST Bankalar",14552.8,15077.7,"Jul 30, 2024",14540.5,14965.8,0
949,"BIST Bankalar",14593.9,14719.2,"Jul 31, 2024",14456.3,14517.1,0
950,"BIST Bankalar",0,0,"Jun 1, 2024",0,0,0
951,"BIST Bankalar",0,0,"Jun 2, 2024",0,0,0
952,"BIST Bankalar",15309.9,15331.3,"Jun 3, 2024",14732.1,15100.1,0
953,"BIST Bankalar",14689.7,15444,"Jun 4, 2024",14684.4,15311,0
954,"BIST Bankalar",14645.9,14924.2,"Jun 5, 2024",14499.5,14790.6,0
955,"BIST Bankalar",14564.1,14865.1,"Jun 6, 2024",14506.4,14714.7,0
956,"BIST Bankalar",14156.4,14647.6,"Jun 7, 2024",14085.2,14619.7,0
957,"BIST Bankalar",0,0,"Jun 8, 2024",0,0,0
958,"BIST Bankalar",0,0,"Jun 9, 2024",0,0,0
959,"BIST Bankalar",14104.3,14294.2,"Jun 10, 2024",13909,14127.4,0
960,"BIST Bankalar",14549.1,14674.4,"Jun 11, 2024",14059.2,14073.4,0
961,"BIST Bankalar",14731.5,14872.7,"Jun 12, 2024",14467.2,14546.1,0
962,"BIST Bankalar",14793.9,15095.8,"Jun 13, 2024",14792.5,14928.3,0
963,"BIST Bankalar",14738,15193.1,"Jun 14, 2024",14684,15069.8,0
964,"BIST Bankalar",0,0,"Jun 15, 2024",0,0,0
965,"BIST Bankalar",0,0,"Jun 16, 2024",0,0,0
966,"BIST Bankalar",0,0,"Jun 17, 2024",0,0,0
967,"BIST Bankalar",0,0,"Jun 18, 2024",0,0,0
968,"BIST Bankalar",0,0,"Jun 19, 2024",0,0,0
969,"BIST Bankalar",15271.8,15271.8,"Jun 20, 2024",14826,14964,0
970,"BIST Bankalar",15551.7,15669.5,"Jun 21, 2024",15235.7,15273.8,0
971,"BIST Bankalar",0,0,"Jun 22, 2024",0,0,0
972,"BIST Bankalar",0,0,"Jun 23, 2024",0,0,0
973,"BIST Bankalar",15706.7,15755.6,"Jun 24, 2024",15437.3,15563.6,0
974,"BIST Bankalar",15323.4,15839.9,"Jun 25, 2024",15323.4,15738.8,0
975,"BIST Bankalar",15128.6,15407.8,"Jun 26, 2024",15126.4,15328.5,0
976,"BIST Bankalar",15637.1,15680.7,"Jun 27, 2024",15202.2,15217.7,0
977,"BIST Bankalar",15129.6,15889.8,"Jun 28, 2024",15057.7,15746,0
978,"BIST Bankalar",0,0,"May 1, 2024",0,0,0
979,"BIST Bankalar",13137.7,13530.7,"May 2, 2024",13122.2,13446.8,0
980,"BIST Bankalar",13397.8,13468.8,"May 3, 2024",13234.8,13324,0
981,"BIST Bankalar",0,0,"May 4, 2024",0,0,0
982,"BIST Bankalar",0,0,"May 5, 2024",0,0,0
983,"BIST Bankalar",13356.2,13541.3,"May 6, 2024",13253.6,13404.9,0
984,"BIST Bankalar",13661.1,13791.8,"May 7, 2024",13249.8,13380.5,0
985,"BIST Bankalar",13449.5,13772.2,"May 8, 2024",13362.5,13687.2,0
986,"BIST Bankalar",13533.6,13694.9,"May 9, 2024",13478.4,13547.4,0
987,"BIST Bankalar",13275.7,13733.8,"May 10, 2024",13275.7,13577.3,0
988,"BIST Bankalar",0,0,"May 11, 2024",0,0,0
989,"BIST Bankalar",0,0,"May 12, 2024",0,0,0
990,"BIST Bankalar",13028.1,13348.1,"May 13, 2024",13028.1,13331.6,0
991,"BIST Bankalar",13349.6,13434.5,"May 14, 2024",13096.6,13287.5,0
992,"BIST Bankalar",13356.5,13538.2,"May 15, 2024",13090.1,13323.4,0
993,"BIST Bankalar",13716.7,13716.7,"May 16, 2024",13326.1,13377.5,0
994,"BIST Bankalar",14377.7,14412.8,"May 17, 2024",13700.3,13753.5,0
995,"BIST Bankalar",0,0,"May 18, 2024",0,0,0
996,"BIST Bankalar",0,0,"May 19, 2024",0,0,0
997,"BIST Bankalar",14706.3,14835.4,"May 20, 2024",14327.4,14380.5,0
998,"BIST Bankalar",15595.8,16078.5,"May 21, 2024",14736.9,14736.9,0
999,"BIST Bankalar",15399.1,15869,"May 22, 2024",15172.2,15635.6,0
1000,"BIST Bankalar",15141.5,15697.3,"May 23, 2024",15134.3,15394.7,0
1001,"BIST Bankalar",15068.8,15321.3,"May 24, 2024",14993.3,15164.4,0
1002,"BIST Bankalar",0,0,"May 25, 2024",0,0,0
1003,"BIST Bankalar",0,0,"May 26, 2024",0,0,0
1004,"BIST Bankalar",15172.2,15299.1,"May 27, 2024",14868.8,15112.9,0
1005,"BIST Bankalar",15456.3,15509.6,"May 28, 2024",15128.6,15209.9,0
1006,"BIST Bankalar",14964.9,15512.7,"May 29, 2024",14964.9,15482.5,0
1007,"BIST Bankalar",15045.8,15254.8,"May 30, 2024",14897.3,15016.5,0
1008,"BIST Bankalar",15062.4,15678.1,"May 31, 2024",14792.6,15076.2,0
1009,"BIST Bankalar",11208,11352.8,"Apr 1, 2024",10815.2,11169,0
1010,"BIST Bankalar",11384.2,11664.3,"Apr 2, 2024",11191.7,11230.2,0
1011,"BIST Bankalar",11276.7,11372.9,"Apr 3, 2024",11070.5,11276,0
1012,"BIST Bankalar",11924.8,11973.4,"Apr 4, 2024",11240.1,11323.6,0
1013,"BIST Bankalar",12457.3,12589.9,"Apr 5, 2024",11968,12333.3,0
1014,"BIST Bankalar",0,0,"Apr 6, 2024",0,0,0
1015,"BIST Bankalar",0,0,"Apr 7, 2024",0,0,0
1016,"BIST Bankalar",12562,12723.1,"Apr 8, 2024",12450.1,12498.7,0
1017,"BIST Bankalar",12743.9,12961.3,"Apr 9, 2024",12580,12597.2,0
1018,"BIST Bankalar",0,0,"Apr 10, 2024",0,0,0
1019,"BIST Bankalar",0,0,"Apr 11, 2024",0,0,0
1020,"BIST Bankalar",0,0,"Apr 12, 2024",0,0,0
1021,"BIST Bankalar",0,0,"Apr 13, 2024",0,0,0
1022,"BIST Bankalar",0,0,"Apr 14, 2024",0,0,0
1023,"BIST Bankalar",12816.6,13045.9,"Apr 15, 2024",12669,12686.5,0
1024,"BIST Bankalar",12234.1,12890.5,"Apr 16, 2024",12234.1,12810.2,0
1025,"BIST Bankalar",12372.1,12692.7,"Apr 17, 2024",12360.8,12366.7,0
1026,"BIST Bankalar",12611.3,12728.3,"Apr 18, 2024",12445.8,12464.3,0
1027,"BIST Bankalar",13251.7,13251.7,"Apr 19, 2024",12411.5,12529.6,0
1028,"BIST Bankalar",0,0,"Apr 20, 2024",0,0,0
1029,"BIST Bankalar",0,0,"Apr 21, 2024",0,0,0
1030,"BIST Bankalar",12816.9,13442.5,"Apr 22, 2024",12809.5,13393.9,0
1031,"BIST Bankalar",0,0,"Apr 23, 2024",0,0,0
1032,"BIST Bankalar",13172.2,13237.2,"Apr 24, 2024",12946.4,12946.4,0
1033,"BIST Bankalar",12725.3,13252.3,"Apr 25, 2024",12674.9,13210.3,0
1034,"BIST Bankalar",13155.1,13313,"Apr 26, 2024",12796.5,12796.5,0
1035,"BIST Bankalar",0,0,"Apr 27, 2024",0,0,0
1036,"BIST Bankalar",0,0,"Apr 28, 2024",0,0,0
1037,"BIST Bankalar",13404.9,13451.7,"Apr 29, 2024",13198.2,13253.9,0
1038,"BIST Bankalar",13409,13708.8,"Apr 30, 2024",13348.9,13397.9,0
1039,"BIST Bankalar",9784.6,10087.8,"Mar 1, 2024",9784.5,10069,0
1040,"BIST Bankalar",0,0,"Mar 2, 2024",0,0,0
1041,"BIST Bankalar",0,0,"Mar 3, 2024",0,0,0
1042,"BIST Bankalar",9463.1,9886.7,"Mar 4, 2024",9463.1,9825.1,0
1043,"BIST Bankalar",9388.7,9636.3,"Mar 5, 2024",9348.8,9476.9,0
1044,"BIST Bankalar",9211.5,9433.9,"Mar 6, 2024",9162.9,9321.8,0
1045,"BIST Bankalar",9711.7,9711.7,"Mar 7, 2024",9260.8,9260.8,0
1046,"BIST Bankalar",10008.3,10052.7,"Mar 8, 2024",9652.1,9729.4,0
1047,"BIST Bankalar",0,0,"Mar 9, 2024",0,0,0
1048,"BIST Bankalar",0,0,"Mar 10, 2024",0,0,0
1049,"BIST Bankalar",10041.7,10482.7,"Mar 11, 2024",10041.7,10478.6,0
1050,"BIST Bankalar",10235.7,10397.4,"Mar 12, 2024",9993.2,10042.1,0
1051,"BIST Bankalar",9836.3,10256.1,"Mar 13, 2024",9732.5,10248.9,0
1052,"BIST Bankalar",9629.7,9919.6,"Mar 14, 2024",9583.9,9873.2,0
1053,"BIST Bankalar",9536.1,9698.2,"Mar 15, 2024",9487.8,9638.3,0
1054,"BIST Bankalar",0,0,"Mar 16, 2024",0,0,0
1055,"BIST Bankalar",0,0,"Mar 17, 2024",0,0,0
1056,"BIST Bankalar",9599.5,9757.3,"Mar 18, 2024",9516.8,9550.2,0
1057,"BIST Bankalar",10069.8,10085.1,"Mar 19, 2024",9574,9598.6,0
1058,"BIST Bankalar",10158.5,10328.1,"Mar 20, 2024",9960.1,10042,0
1059,"BIST Bankalar",10665.4,10863.4,"Mar 21, 2024",10215.7,10252.8,0
1060,"BIST Bankalar",10763.8,10902.7,"Mar 22, 2024",10612.6,10673.1,0
1061,"BIST Bankalar",0,0,"Mar 23, 2024",0,0,0
1062,"BIST Bankalar",0,0,"Mar 24, 2024",0,0,0
1063,"BIST Bankalar",10920.4,11393.6,"Mar 25, 2024",10646.5,10755.4,0
1064,"BIST Bankalar",10636.7,10975.9,"Mar 26, 2024",10579.6,10810.4,0
1065,"BIST Bankalar",10572.3,10764.5,"Mar 27, 2024",10496.3,10682.1,0
1066,"BIST Bankalar",11021.9,11124.3,"Mar 28, 2024",10634.6,10634.6,0
1067,"BIST Bankalar",10979.8,11150.7,"Mar 29, 2024",10920.5,11025.2,0
1068,"BIST Bankalar",9702.9,9765.8,"Feb 1, 2024",9570.2,9570.6,0
1069,"BIST Bankalar",9591.4,9836.6,"Feb 2, 2024",9545.5,9711.4,0
1070,"BIST Bankalar",0,0,"Feb 3, 2024",0,0,0
1071,"BIST Bankalar",0,0,"Feb 4, 2024",0,0,0
1072,"BIST Bankalar",9751.7,9879.2,"Feb 5, 2024",9669.5,9779.1,0
1073,"BIST Bankalar",9865.9,9871.7,"Feb 6, 2024",9707.1,9782.1,0
1074,"BIST Bankalar",9745.2,9942,"Feb 7, 2024",9710.3,9892.1,0
1075,"BIST Bankalar",9756.9,9858.6,"Feb 8, 2024",9747.5,9753.8,0
1076,"BIST Bankalar",9809.8,9903.4,"Feb 9, 2024",9645.7,9781.2,0
1077,"BIST Bankalar",0,0,"Feb 10, 2024",0,0,0
1078,"BIST Bankalar",0,0,"Feb 11, 2024",0,0,0
1079,"BIST Bankalar",10113.4,10113.4,"Feb 12, 2024",9847.2,9904,0
1080,"BIST Bankalar",10016,10293.7,"Feb 13, 2024",10016,10152.3,0
1081,"BIST Bankalar",10150.9,10171,"Feb 14, 2024",9872.1,10009.9,0
1082,"BIST Bankalar",10272.7,10386.4,"Feb 15, 2024",10151.9,10169.9,0
1083,"BIST Bankalar",10228.2,10334.3,"Feb 16, 2024",10185,10297.1,0
1084,"BIST Bankalar",0,0,"Feb 17, 2024",0,0,0
1085,"BIST Bankalar",0,0,"Feb 18, 2024",0,0,0
1086,"BIST Bankalar",0,0,"Feb 19, 2024",0,0,0
1087,"BIST Bankalar",10492,10546.8,"Feb 20, 2024",10187.5,10221.4,0
1088,"BIST Bankalar",10540.1,10670.2,"Feb 21, 2024",10424.9,10518,0
1089,"BIST Bankalar",10395.1,10690.2,"Feb 22, 2024",10289.8,10597.4,0
1090,"BIST Bankalar",10464.2,10509.7,"Feb 23, 2024",10256.8,10361.3,0
1091,"BIST Bankalar",0,0,"Feb 24, 2024",0,0,0
1092,"BIST Bankalar",0,0,"Feb 25, 2024",0,0,0
1093,"BIST Bankalar",10230.7,10480.9,"Feb 26, 2024",10164.8,10475.8,0
1094,"BIST Bankalar",10128,10304.8,"Feb 27, 2024",10120.5,10245.9,0
1095,"BIST Bankalar",9920.3,10175.4,"Feb 28, 2024",9912.3,10138,0
1096,"BIST Bankalar",10054.1,10097.8,"Feb 29, 2024",9932.7,9938,0
1097,"BIST Bankalar",0,0,"Jan 1, 2024",0,0,0
1098,"BIST Bankalar",8768,8894,"Jan 2, 2024",8682,8829.6,0
1099,"BIST Bankalar",8489.3,8785.8,"Jan 3, 2024",8489.3,8750.5,0
1100,"BIST Bankalar",8711.5,8727.5,"Jan 4, 2024",8392.6,8498,0
1101,"BIST Bankalar",8789.9,8790.7,"Jan 5, 2024",8644.6,8720.6,0
1102,"BIST Bankalar",0,0,"Jan 6, 2024",0,0,0
1103,"BIST Bankalar",0,0,"Jan 7, 2024",0,0,0
1104,"BIST Bankalar",9573.1,9589,"Jan 8, 2024",8930.8,8930.8,0
1105,"BIST Bankalar",9580.2,9892.6,"Jan 9, 2024",9477.8,9685.4,0
1106,"BIST Bankalar",9816.9,9862.2,"Jan 10, 2024",9525.1,9569.9,0
1107,"BIST Bankalar",9851.4,9977.1,"Jan 11, 2024",9764.1,9871.8,0
1108,"BIST Bankalar",10038.7,10275.2,"Jan 12, 2024",9577.9,9754.3,0
1109,"BIST Bankalar",0,0,"Jan 13, 2024",0,0,0
1110,"BIST Bankalar",0,0,"Jan 14, 2024",0,0,0
1111,"BIST Bankalar",9890,10022.9,"Jan 15, 2024",9856.5,10007.2,0
1112,"BIST Bankalar",9720.8,10021.6,"Jan 16, 2024",9655.3,9916.4,0
1113,"BIST Bankalar",9761.6,9886.9,"Jan 17, 2024",9665,9677.6,0
1114,"BIST Bankalar",9674,10007.8,"Jan 18, 2024",9674,9969.5,0
1115,"BIST Bankalar",9648.1,9753.8,"Jan 19, 2024",9547.3,9723.9,0
1116,"BIST Bankalar",0,0,"Jan 20, 2024",0,0,0
1117,"BIST Bankalar",0,0,"Jan 21, 2024",0,0,0
1118,"BIST Bankalar",9537.5,9616.6,"Jan 22, 2024",9431.9,9592.6,0
1119,"BIST Bankalar",9122.4,9692.8,"Jan 23, 2024",9074.1,9656.9,0
1120,"BIST Bankalar",9543.4,9656.2,"Jan 24, 2024",9127.2,9168,0
1121,"BIST Bankalar",9504.8,9737.9,"Jan 25, 2024",9422.2,9590.5,0
1122,"BIST Bankalar",9599.7,9651.3,"Jan 26, 2024",9451.4,9534.3,0
1123,"BIST Bankalar",0,0,"Jan 27, 2024",0,0,0
1124,"BIST Bankalar",0,0,"Jan 28, 2024",0,0,0
1125,"BIST Bankalar",9491,9661.7,"Jan 29, 2024",9440.2,9646.6,0
1126,"BIST Bankalar",9559.2,9653.1,"Jan 30, 2024",9479.8,9569.3,0
1127,"BIST Bankalar",9564.5,9657.5,"Jan 31, 2024",9453.1,9565.9,0
1128,"BIST Bankalar",8625.2,8741.1,"Dec 1, 2023",8538.3,8605.4,0
1129,"BIST Bankalar",0,0,"Dec 2, 2023",0,0,0
1130,"BIST Bankalar",0,0,"Dec 3, 2023",0,0,0
1131,"BIST Bankalar",8862.3,8867,"Dec 4, 2023",8557.1,8639.8,0
1132,"BIST Bankalar",8856.4,8916.4,"Dec 5, 2023",8800.9,8846.8,0
1133,"BIST Bankalar",8896.4,9174,"Dec 6, 2023",8850.9,8853,0
1134,"BIST Bankalar",8749.3,8884.8,"Dec 7, 2023",8511.9,8868,0
1135,"BIST Bankalar",8623.6,8831.9,"Dec 8, 2023",8566.5,8780.8,0
1136,"BIST Bankalar",0,0,"Dec 9, 2023",0,0,0
1137,"BIST Bankalar",0,0,"Dec 10, 2023",0,0,0
1138,"BIST Bankalar",8540.2,8702.3,"Dec 11, 2023",8500.8,8626.2,0
1139,"BIST Bankalar",8883.8,8964.5,"Dec 12, 2023",8523.4,8536,0
1140,"BIST Bankalar",8801.2,9144,"Dec 13, 2023",8800.4,8854,0
1141,"BIST Bankalar",9273.8,9351.1,"Dec 14, 2023",8916,8973.1,0
1142,"BIST Bankalar",9403.5,9606.8,"Dec 15, 2023",9276.3,9297,0
1143,"BIST Bankalar",0,0,"Dec 16, 2023",0,0,0
